LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Thu Mar 16 13:55:55 +0800 2023
 4374 atoms
 2916 bonds
 1458 angles
 0 dihedrals
 0 impropers
 6 atom types
 3 bond types
 3 angle types
 0 dihedral types
 0 improper types
 -12.590733 23.499267  xlo xhi
 -12.478819 23.611181  ylo yhi
 -12.399492 23.690508  zlo zhi

 Masses

 1 15.999000 # 1
 2 1.008000 # 2
 3 12.011000 # 3
 4 15.999000 # 4
 5 12.011000 # 5
 6 15.999000 # 6

 Atoms # full

290 2 2 0.000000 -8.625648 -7.377822 8.026619 # 2 
291 2 2 0.000000 -7.385647 -8.002839 8.629649 # 2 
292 2 1 0.000000 -3.806051 -3.806051 8.223948 # 1 
293 2 2 0.000000 -4.652194 -4.028677 8.612167 # 2 
294 2 2 0.000000 -4.025455 -3.415097 7.378224 # 2 
295 2 1 0.000000 -8.223948 -3.806051 3.806051 # 1 
296 2 2 0.000000 -7.376247 -4.016877 3.414661 # 2 
297 2 2 0.000000 -8.006750 -3.408678 4.649349 # 2 
298 2 1 0.000000 -3.806051 -8.223948 3.806051 # 1 
299 2 2 0.000000 -4.628896 -8.051144 3.348561 # 2 
300 2 2 0.000000 -3.308065 -8.776627 3.203732 # 2 
301 2 3 0.000000 -11.381086 -9.088803 6.290387 # 3 
302 2 4 0.000000 -11.744419 -10.081449 6.556365 # 4 
303 2 4 0.000000 -11.744419 -8.822825 5.297741 # 4 
304 2 5 0.000000 -5.912584 -5.924705 6.060639 # 5 
305 2 6 0.000000 -6.275918 -6.917350 6.326618 # 6 
306 2 6 0.000000 -6.275917 -5.658727 5.067994 # 6 
307 2 3 0.000000 -11.377924 -2.844216 5.817202 # 3 
308 2 4 0.000000 -11.741258 -3.836862 6.083180 # 4 
309 2 4 0.000000 -11.741257 -2.578238 4.824556 # 4 
310 2 3 0.000000 -2.992830 -5.615365 11.377757 # 3 
311 2 4 0.000000 -3.356164 -6.608010 11.643736 # 4 
312 2 4 0.000000 -3.356163 -5.349386 10.385112 # 4 
313 2 3 0.000000 -6.102736 -0.469360 3.004863 # 3 
314 2 4 0.000000 -6.466069 -1.462006 3.270842 # 4 
315 2 4 0.000000 -6.466069 -0.203381 2.012218 # 4 
316 2 3 0.000000 -5.530085 -0.438881 9.230811 # 3 
317 2 4 0.000000 -5.893418 -1.431526 9.496789 # 4 
318 2 4 0.000000 -5.893417 -0.172903 8.238166 # 4 
319 2 5 0.000000 -0.322031 -0.400788 11.792613 # 5 
320 2 6 0.000000 -0.685364 -1.393433 12.058592 # 6 
321 2 6 0.000000 -0.685364 -0.134810 10.799968 # 6 
322 2 3 0.000000 -9.107496 -6.569416 0.670570 # 3 
323 2 4 0.000000 -9.470830 -7.562061 0.936548 # 4 
324 2 4 0.000000 -9.470830 -6.303437 -0.322076 # 4 
325 3 1 0.000000 -9.821051 -9.821051 14.238948 # 1 
326 3 2 0.000000 -10.665317 -9.424357 14.024283 # 2 
327 3 2 0.000000 -10.045447 -10.661015 14.639372 # 2 
328 3 1 0.000000 -12.030000 -8.335587 13.451825 # 1 
329 3 2 0.000000 -12.028532 -7.540823 13.985287 # 2 
330 3 2 0.000000 -12.027662 -8.018431 12.548698 # 2 
331 3 1 0.000000 -12.030000 -6.015000 15.037499 # 1 
332 3 2 0.000000 -12.781310 -6.018434 15.630587 # 2 
333 3 2 0.000000 -11.267489 -6.012900 15.616123 # 2 
334 3 1 0.000000 -2.208948 -2.208948 14.238948 # 1 
335 3 2 0.000000 -1.989884 -1.366080 14.636209 # 2 
336 3 2 0.000000 -2.613968 -1.981730 13.401952 # 2 
337 3 1 0.000000 -12.030000 -3.694413 13.451825 # 1 
338 3 2 0.000000 -12.098805 -4.458388 14.024399 # 2 
339 3 2 0.000000 -12.792676 -3.159718 13.672411 # 2 
340 3 1 0.000000 -2.208948 -9.821051 21.851051 # 1 
341 3 2 0.000000 -2.760315 -9.322469 21.248022 # 2 
